id,instagram_user_id,username,followers,following,uploads,date
1610,3,milhamrk,1141,203,0,2019-05-07 15:05:03
1611,8,garudarevolution,403852,909,7840,2019-05-07 15:15:03
1612,8,garudarevolution,403852,909,7840,2019-05-07 15:15:03
1613,9,naufalfathinn,3362,1461,171,2019-05-07 15:20:04
1614,9,naufalfathinn,3362,1461,171,2019-05-07 15:20:04
1615,11,undpindonesia,21776,75,1010,2019-05-07 15:25:03
1616,11,undpindonesia,21776,75,1010,2019-05-07 15:25:03
1617,7,jokowi,19981035,0,1317,2019-05-07 15:35:04
1618,7,jokowi,19981034,0,1317,2019-05-07 15:35:04
1619,10,jkt48,290959,89,700,2019-05-07 16:15:09
1620,10,jkt48,290959,89,700,2019-05-07 16:15:09
1621,1,awkarin,4404236,449,5231,2019-05-07 16:20:10
1622,1,awkarin,4404236,449,5231,2019-05-07 16:20:10
1623,2,raditya_dika,12659598,334,4069,2019-05-07 16:25:12
1624,2,raditya_dika,12659598,334,4069,2019-05-07 16:25:12
1625,6,emmaafifah99,268,692,2,2019-05-07 16:30:07
1626,6,emmaafifah99,268,692,2,2019-05-07 16:30:07
1627,12,bryanerfandaputra,3496,691,31,2019-05-07 16:40:12
1628,12,bryanerfandaputra,3496,691,31,2019-05-07 16:40:12
1629,14,crmegl,328,228,20,2019-05-07 16:45:19
1630,14,crmegl,328,228,20,2019-05-07 16:45:19
1631,13,lambe_turah,6644337,7,7019,2019-05-07 16:50:07
1632,13,lambe_turah,6644337,7,7019,2019-05-07 16:50:07
1633,4,selaras.travel,612,1926,51,2019-05-07 16:55:03
1634,4,selaras.travel,612,1926,51,2019-05-07 16:55:03
1635,5,emmaafifah,1682,260,7,2019-05-07 17:00:08
1636,5,emmaafifah,1682,260,7,2019-05-07 17:00:08
1637,3,milhamrk,1141,203,0,2019-05-07 17:05:05
1638,3,milhamrk,1141,203,0,2019-05-07 17:05:05
1639,8,garudarevolution,403850,909,7840,2019-05-07 17:15:09
1640,8,garudarevolution,403850,909,7840,2019-05-07 17:15:09
1641,9,naufalfathinn,3361,1461,171,2019-05-07 17:20:11
1642,9,naufalfathinn,3361,1461,171,2019-05-07 17:20:11
1643,11,undpindonesia,21777,75,1010,2019-05-07 17:25:14
1644,11,undpindonesia,21777,75,1010,2019-05-07 17:25:14
1645,7,jokowi,19978942,0,1317,2019-05-07 17:35:08
1646,7,jokowi,19978942,0,1317,2019-05-07 17:35:08
1647,10,jkt48,290965,89,700,2019-05-07 18:20:17
1648,1,awkarin,4404387,449,5231,2019-05-07 18:20:18
1649,2,raditya_dika,12661095,334,4069,2019-05-07 18:30:06
1650,2,raditya_dika,12661095,334,4069,2019-05-07 18:30:06
1651,6,emmaafifah99,268,692,2,2019-05-07 18:35:42
1652,12,bryanerfandaputra,3496,691,31,2019-05-07 18:45:06
1653,14,crmegl,327,228,20,2019-05-07 18:50:17
1654,14,crmegl,327,228,20,2019-05-07 18:50:16
1655,13,lambe_turah,6644332,7,7019,2019-05-07 18:55:03
1656,13,lambe_turah,6644332,7,7019,2019-05-07 18:55:03
1657,4,selaras.travel,615,1953,51,2019-05-07 19:00:12
1658,5,emmaafifah,1682,260,7,2019-05-07 19:00:15
1659,3,milhamrk,1141,203,0,2019-05-07 19:05:12
1660,3,milhamrk,1141,203,0,2019-05-07 19:05:12
1661,8,garudarevolution,403844,909,7840,2019-05-07 19:20:10
1662,8,garudarevolution,403844,909,7840,2019-05-07 19:20:10
1663,9,naufalfathinn,3362,1461,171,2019-05-07 19:25:15
1664,9,naufalfathinn,3362,1461,171,2019-05-07 19:25:15
1665,11,undpindonesia,21778,75,1010,2019-05-07 19:30:18
1666,11,undpindonesia,21778,75,1010,2019-05-07 19:30:19
1667,7,jokowi,19981296,0,1317,2019-05-07 19:40:04
1668,7,jokowi,19981296,0,1317,2019-05-07 19:40:04
1669,10,jkt48,290973,89,700,2019-05-07 20:25:11
1670,10,jkt48,290973,89,700,2019-05-07 20:25:11
1671,1,awkarin,4404551,449,5231,2019-05-07 20:30:04
1672,1,awkarin,4404551,449,5231,2019-05-07 20:30:04
1673,2,raditya_dika,12662522,334,4070,2019-05-07 20:35:12
1674,2,raditya_dika,12662522,334,4070,2019-05-07 20:35:12
1675,6,emmaafifah99,268,692,2,2019-05-07 20:40:08
1676,6,emmaafifah99,268,692,2,2019-05-07 20:40:08
1677,14,crmegl,327,228,20,2019-05-07 20:55:05
1678,14,crmegl,327,228,20,2019-05-07 20:55:05
1679,13,lambe_turah,6644431,7,7019,2019-05-07 21:00:23
1680,4,selaras.travel,612,1958,51,2019-05-07 21:00:24
1681,5,emmaafifah,1682,260,7,2019-05-07 21:05:05
1682,5,emmaafifah,1682,260,7,2019-05-07 21:05:05
1683,3,milhamrk,1141,203,0,2019-05-07 21:10:12
1684,3,milhamrk,1141,203,0,2019-05-07 21:10:12
1685,8,garudarevolution,403844,909,7840,2019-05-07 21:20:10
1686,9,naufalfathinn,3362,1461,171,2019-05-07 21:30:12
1687,9,naufalfathinn,3362,1461,171,2019-05-07 21:30:12
1688,7,jokowi,19983925,0,1317,2019-05-07 21:40:18
1689,7,jokowi,19983923,0,1317,2019-05-07 21:40:18
1690,10,jkt48,290983,89,700,2019-05-07 22:25:11
1691,1,awkarin,4404740,447,5232,2019-05-07 22:30:10
1692,1,awkarin,4404740,447,5232,2019-05-07 22:30:10
1693,2,raditya_dika,12664555,334,4070,2019-05-07 22:40:08
1694,2,raditya_dika,12664555,334,4070,2019-05-07 22:40:08
1695,6,emmaafifah99,268,692,2,2019-05-07 22:45:04
1696,6,emmaafifah99,268,692,2,2019-05-07 22:45:04
1697,11,undpindonesia,21778,75,1010,2019-05-07 22:50:11
1698,11,undpindonesia,21778,75,1010,2019-05-07 22:50:12
1699,12,bryanerfandaputra,3496,691,31,2019-05-07 22:55:03
1700,12,bryanerfandaputra,3496,691,31,2019-05-07 22:55:03
1701,14,crmegl,327,228,20,2019-05-07 23:00:04
1702,14,crmegl,327,228,20,2019-05-07 23:00:04
1703,13,lambe_turah,6644433,7,7020,2019-05-07 23:05:14
1704,4,selaras.travel,613,1960,51,2019-05-07 23:05:16
1705,5,emmaafifah,1682,260,7,2019-05-07 23:10:04
1706,5,emmaafifah,1682,260,7,2019-05-07 23:10:04
1707,3,milhamrk,1141,203,0,2019-05-07 23:15:03
1708,3,milhamrk,1141,203,0,2019-05-07 23:15:03
1709,8,garudarevolution,403840,909,7841,2019-05-07 23:25:17
1710,8,garudarevolution,403840,909,7841,2019-05-07 23:25:17
1711,9,naufalfathinn,3362,1462,171,2019-05-07 23:35:25
1712,9,naufalfathinn,3362,1462,171,2019-05-07 23:35:25
1713,7,jokowi,19987034,0,1318,2019-05-07 23:45:13
1714,7,jokowi,19987033,0,1318,2019-05-07 23:45:14
1715,10,jkt48,291091,89,700,2019-05-08 12:50:05
1716,1,awkarin,4406007,447,5238,2019-05-08 12:55:03
1717,2,raditya_dika,12676395,335,4070,2019-05-08 11:00:04
1718,6,emmaafifah99,268,693,2,2019-05-08 11:05:03
1719,11,undpindonesia,21772,75,1010,2019-05-08 11:10:06
1720,11,undpindonesia,21779,75,1010,2019-05-08 00:55:04
1721,12,bryanerfandaputra,3496,691,31,2019-05-08 09:10:04
1722,14,crmegl,326,228,20,2019-05-08 11:20:04
1723,13,lambe_turah,6646515,7,7029,2019-05-08 11:25:03
1724,4,selaras.travel,613,1972,52,2019-05-08 11:35:02
1725,5,emmaafifah,1684,260,7,2019-05-08 11:40:03
1726,3,milhamrk,1141,203,0,2019-05-08 11:50:04
1727,8,garudarevolution,403887,911,7856,2019-05-08 11:55:03
1728,9,naufalfathinn,3358,1462,171,2019-05-08 12:00:04
1729,7,jokowi,20008949,0,1319,2019-05-08 12:10:03
1730,2,raditya_dika,12678487,335,4070,2019-05-08 13:05:02
1731,2,raditya_dika,12678487,335,4070,2019-05-08 13:05:02
1732,6,emmaafifah99,268,693,2,2019-05-08 13:10:04
1733,6,emmaafifah99,268,693,2,2019-05-08 13:10:04
1734,11,undpindonesia,21774,75,1010,2019-05-08 13:15:03
1735,11,undpindonesia,21774,75,1010,2019-05-08 13:15:03
1736,14,crmegl,326,228,21,2019-05-08 13:25:02
1737,14,crmegl,326,228,21,2019-05-08 13:25:02
1738,13,lambe_turah,6646778,7,7029,2019-05-08 13:30:03
1739,13,lambe_turah,6646777,7,7029,2019-05-08 13:30:03
1740,4,selaras.travel,612,1975,52,2019-05-08 13:35:03
1741,4,selaras.travel,612,1975,52,2019-05-08 13:35:03
1742,5,emmaafifah,1684,260,7,2019-05-08 13:40:03
1743,5,emmaafifah,1684,260,7,2019-05-08 13:40:03
1744,3,milhamrk,1141,203,0,2019-05-08 13:55:03
1745,3,milhamrk,1141,203,0,2019-05-08 13:55:03
1746,8,garudarevolution,403903,911,7856,2019-05-08 14:00:04
1747,8,garudarevolution,403903,911,7856,2019-05-08 14:00:04
1748,9,naufalfathinn,3358,1462,171,2019-05-08 14:05:03
1749,9,naufalfathinn,3358,1462,171,2019-05-08 14:05:03
1750,7,jokowi,20011416,0,1319,2019-05-08 14:15:03
1751,7,jokowi,20011416,0,1319,2019-05-08 14:15:03
1752,10,jkt48,291107,89,700,2019-05-08 14:55:03
1753,10,jkt48,291107,89,700,2019-05-08 14:55:03
1754,1,awkarin,4406077,447,5238,2019-05-08 15:00:05
1755,1,awkarin,4406077,447,5238,2019-05-08 15:00:05
1756,2,raditya_dika,12679506,335,4070,2019-05-08 15:05:02
1757,2,raditya_dika,12679506,335,4070,2019-05-08 15:05:02
1758,6,emmaafifah99,268,693,2,2019-05-08 15:15:02
1759,6,emmaafifah99,268,693,2,2019-05-08 15:15:02
1760,11,undpindonesia,21770,75,1010,2019-05-08 15:20:04
1761,11,undpindonesia,21770,75,1010,2019-05-08 15:20:04
1762,14,crmegl,325,228,21,2019-05-08 15:30:04
1763,14,crmegl,325,228,21,2019-05-08 15:30:04
1764,13,lambe_turah,6646875,7,7029,2019-05-08 15:35:03
1765,13,lambe_turah,6646875,7,7029,2019-05-08 15:35:03
1766,4,selaras.travel,611,1975,52,2019-05-08 15:40:03
1767,4,selaras.travel,611,1975,52,2019-05-08 15:40:03
1768,5,emmaafifah,1684,260,7,2019-05-08 15:45:03
1769,5,emmaafifah,1684,260,7,2019-05-08 15:45:03
1770,3,milhamrk,1141,203,0,2019-05-08 15:55:03
1771,3,milhamrk,1141,203,0,2019-05-08 15:55:03
1772,8,garudarevolution,403902,911,7856,2019-05-08 16:00:04
1773,8,garudarevolution,403902,911,7856,2019-05-08 16:00:04
1774,9,naufalfathinn,3358,1462,171,2019-05-08 16:05:03
1775,9,naufalfathinn,3358,1462,171,2019-05-08 16:05:03
1776,7,jokowi,20008944,0,1319,2019-05-08 16:15:04
1777,7,jokowi,20008944,0,1319,2019-05-08 16:15:03
1778,10,jkt48,291118,89,700,2019-05-08 16:55:03
1779,10,jkt48,291118,89,700,2019-05-08 16:55:03
1780,1,awkarin,4406059,447,5238,2019-05-08 17:05:03
1781,1,awkarin,4406059,447,5238,2019-05-08 17:05:03
1782,2,raditya_dika,12680406,335,4070,2019-05-08 17:10:03
1783,2,raditya_dika,12680406,335,4070,2019-05-08 17:10:03
1784,6,emmaafifah99,268,693,2,2019-05-08 17:15:03
1785,6,emmaafifah99,268,693,2,2019-05-08 17:15:03
1786,11,undpindonesia,21769,75,1010,2019-05-08 17:20:12
1787,11,undpindonesia,21769,75,1010,2019-05-08 17:20:12
1788,14,crmegl,325,228,21,2019-05-08 17:30:13
1789,14,crmegl,325,228,21,2019-05-08 17:30:13
1790,13,lambe_turah,6647011,7,7029,2019-05-08 17:40:04
1791,13,lambe_turah,6647011,7,7029,2019-05-08 17:40:04
1792,4,selaras.travel,610,1975,52,2019-05-08 17:45:03
1793,4,selaras.travel,610,1975,52,2019-05-08 17:45:03
1794,5,emmaafifah,1683,260,7,2019-05-08 17:50:04
1795,5,emmaafifah,1683,260,7,2019-05-08 17:50:04
1796,3,milhamrk,1141,203,0,2019-05-08 17:55:03
1797,3,milhamrk,1141,203,0,2019-05-08 17:55:03
1798,8,garudarevolution,403943,911,7857,2019-05-08 18:00:04
1799,8,garudarevolution,403943,911,7857,2019-05-08 18:00:04
1800,9,naufalfathinn,3358,1462,171,2019-05-08 18:05:03
1801,9,naufalfathinn,3358,1462,171,2019-05-08 18:05:03
1802,7,jokowi,20010938,0,1319,2019-05-08 18:20:05
1803,7,jokowi,20010938,0,1319,2019-05-08 18:20:05
1804,10,jkt48,291128,89,700,2019-05-08 18:55:03
1805,10,jkt48,291128,89,700,2019-05-08 18:55:03
1806,1,awkarin,4406094,447,5238,2019-05-08 19:10:04
1807,1,awkarin,4406094,447,5238,2019-05-08 19:10:04
1808,2,raditya_dika,12681445,335,4070,2019-05-08 19:15:03
1809,2,raditya_dika,12681445,335,4070,2019-05-08 19:15:03
1810,6,emmaafifah99,268,693,2,2019-05-08 19:20:04
1811,6,emmaafifah99,268,693,2,2019-05-08 19:20:04
1812,11,undpindonesia,21767,75,1010,2019-05-08 19:25:04
1813,11,undpindonesia,21767,75,1010,2019-05-08 19:25:04
1814,14,crmegl,325,228,21,2019-05-08 19:35:03
1815,14,crmegl,325,228,21,2019-05-08 19:35:03
1816,13,lambe_turah,6647126,7,7029,2019-05-08 19:45:03
1817,13,lambe_turah,6647126,7,7029,2019-05-08 19:45:03
1818,4,selaras.travel,610,1975,52,2019-05-08 19:50:04
1819,4,selaras.travel,610,1975,52,2019-05-08 19:50:04
1820,5,emmaafifah,1683,260,7,2019-05-08 19:55:03
1821,5,emmaafifah,1683,260,7,2019-05-08 19:55:03
1822,3,milhamrk,1140,203,0,2019-05-08 20:00:04
1823,3,milhamrk,1140,203,0,2019-05-08 20:00:04
1824,8,garudarevolution,403969,911,7857,2019-05-08 20:05:03
1825,8,garudarevolution,403969,911,7857,2019-05-08 20:05:03
1826,9,naufalfathinn,3358,1462,171,2019-05-08 20:10:04
1827,9,naufalfathinn,3358,1462,171,2019-05-08 20:10:04
1828,7,jokowi,20012786,0,1319,2019-05-08 20:20:06
1829,7,jokowi,20012787,0,1319,2019-05-08 20:20:06
1830,10,jkt48,291137,89,700,2019-05-08 20:55:03
1831,10,jkt48,291137,89,700,2019-05-08 20:55:03
1832,1,awkarin,4406207,447,5238,2019-05-08 21:10:04
1833,1,awkarin,4406207,447,5238,2019-05-08 21:10:04
1834,2,raditya_dika,12682593,335,4070,2019-05-08 21:15:03
1835,2,raditya_dika,12682593,335,4070,2019-05-08 21:15:03
1836,6,emmaafifah99,268,693,2,2019-05-08 21:25:03
1837,6,emmaafifah99,268,693,2,2019-05-08 21:25:03
1838,11,undpindonesia,21767,75,1010,2019-05-08 21:30:04
1839,11,undpindonesia,21767,75,1010,2019-05-08 21:30:04
1840,14,crmegl,325,228,21,2019-05-08 21:40:03
1841,14,crmegl,325,228,21,2019-05-08 21:40:03
1842,13,lambe_turah,6647293,7,7029,2019-05-08 21:45:03
1843,13,lambe_turah,6647293,7,7029,2019-05-08 21:45:03
1844,4,selaras.travel,610,1976,52,2019-05-08 21:50:04
1845,4,selaras.travel,610,1976,52,2019-05-08 21:50:04
1846,5,emmaafifah,1683,260,7,2019-05-08 21:55:03
1847,5,emmaafifah,1683,260,7,2019-05-08 21:55:03
1848,3,milhamrk,1140,203,0,2019-05-08 22:05:03
1849,3,milhamrk,1140,203,0,2019-05-08 22:05:03
1850,8,garudarevolution,403992,911,7857,2019-05-08 22:10:04
1851,8,garudarevolution,403992,911,7857,2019-05-08 22:10:04
1852,9,naufalfathinn,3358,1462,171,2019-05-08 22:15:04
1853,9,naufalfathinn,3358,1462,171,2019-05-08 22:15:04
1854,7,jokowi,20015514,0,1320,2019-05-08 22:25:03
1855,7,jokowi,20015514,0,1320,2019-05-08 22:25:03
1856,10,jkt48,291160,89,700,2019-05-08 23:00:03
1857,10,jkt48,291160,89,700,2019-05-08 23:00:03
1858,1,awkarin,4406324,447,5238,2019-05-08 23:10:04
1859,1,awkarin,4406324,447,5238,2019-05-08 23:10:04
1860,2,raditya_dika,12684250,335,4071,2019-05-08 23:15:03
1861,2,raditya_dika,12684250,335,4071,2019-05-08 23:15:03
1862,6,emmaafifah99,268,693,2,2019-05-08 23:30:03
1863,6,emmaafifah99,268,693,2,2019-05-08 23:30:03
1864,11,undpindonesia,21767,75,1010,2019-05-08 23:35:03
1865,11,undpindonesia,21767,75,1010,2019-05-08 23:35:03
1866,14,crmegl,325,228,21,2019-05-08 23:45:03
1867,14,crmegl,325,228,21,2019-05-08 23:45:03
1868,13,lambe_turah,6647424,7,7031,2019-05-08 23:50:03
1869,13,lambe_turah,6647424,7,7031,2019-05-08 23:50:03
1870,4,selaras.travel,610,1976,52,2019-05-08 23:55:03
1871,4,selaras.travel,610,1976,52,2019-05-08 23:55:03
1872,5,emmaafifah,1683,260,7,2019-05-09 12:15:04
1873,3,milhamrk,1139,203,0,2019-05-09 12:25:03
1874,8,garudarevolution,404063,911,7874,2019-05-09 12:30:04
1875,9,naufalfathinn,3358,1463,171,2019-05-09 12:45:02
1876,7,jokowi,20038860,0,1322,2019-05-09 12:55:03
1877,7,jokowi,20018976,0,1320,2019-05-09 00:30:03
1878,10,jkt48,291270,89,700,2019-05-09 11:15:04
1879,1,awkarin,4407185,447,5239,2019-05-09 11:20:04
1880,2,raditya_dika,12694471,335,4074,2019-05-09 11:25:03
1881,6,emmaafifah99,268,694,2,2019-05-09 11:35:03
1882,6,emmaafifah99,268,693,2,2019-05-09 01:30:04
1883,11,undpindonesia,21778,75,1010,2019-05-09 11:45:03
1884,14,crmegl,330,228,21,2019-05-09 12:00:03
1885,14,crmegl,326,228,21,2019-05-09 01:50:04
1886,13,lambe_turah,6648151,7,7038,2019-05-09 12:05:04
1887,4,selaras.travel,612,1982,52,2019-05-09 12:10:03
1888,10,jkt48,291288,89,700,2019-05-09 13:15:04
1889,10,jkt48,291288,89,700,2019-05-09 13:15:04
1890,1,awkarin,4407336,447,5239,2019-05-09 13:20:04
1891,1,awkarin,4407336,447,5239,2019-05-09 13:20:04
1892,2,raditya_dika,12696226,335,4074,2019-05-09 13:25:03
1893,2,raditya_dika,12696226,335,4074,2019-05-09 13:25:03
1894,6,emmaafifah99,268,694,2,2019-05-09 13:35:03
1895,6,emmaafifah99,268,694,2,2019-05-09 13:35:03
1896,11,undpindonesia,21781,75,1010,2019-05-09 13:45:03
1897,11,undpindonesia,21781,75,1010,2019-05-09 13:45:03
1898,14,crmegl,330,228,21,2019-05-09 14:05:03
1899,14,crmegl,330,228,21,2019-05-09 14:05:03
1900,13,lambe_turah,6648287,7,7039,2019-05-09 14:10:04
1901,13,lambe_turah,6648287,7,7039,2019-05-09 14:10:04
1902,4,selaras.travel,612,1983,52,2019-05-09 14:15:03
1903,4,selaras.travel,612,1983,52,2019-05-09 14:15:03
1904,5,emmaafifah,1683,260,7,2019-05-09 14:20:01
1905,5,emmaafifah,1683,260,7,2019-05-09 14:20:01
1906,3,milhamrk,1139,203,0,2019-05-09 14:25:03
1907,3,milhamrk,1139,203,0,2019-05-09 14:25:03
1908,8,garudarevolution,404072,911,7875,2019-05-09 14:35:03
1909,8,garudarevolution,404072,911,7875,2019-05-09 14:35:03
1910,9,naufalfathinn,3359,1463,171,2019-05-09 14:45:03
1911,9,naufalfathinn,3359,1463,171,2019-05-09 14:45:03
1912,7,jokowi,20040781,0,1322,2019-05-09 15:00:02
1913,7,jokowi,20040781,0,1322,2019-05-09 15:00:02
1914,10,jkt48,291297,89,700,2019-05-09 15:20:02
1915,10,jkt48,291297,89,700,2019-05-09 15:20:02
1916,1,awkarin,4407486,447,5239,2019-05-09 15:25:05
1917,1,awkarin,4407486,447,5239,2019-05-09 15:25:05
1918,2,raditya_dika,12697222,335,4074,2019-05-09 15:30:04
1919,2,raditya_dika,12697222,335,4074,2019-05-09 15:30:04
1920,6,emmaafifah99,268,694,2,2019-05-09 15:35:05
1921,6,emmaafifah99,268,694,2,2019-05-09 15:35:05
1922,11,undpindonesia,21781,75,1010,2019-05-09 15:45:04
1923,11,undpindonesia,21781,75,1010,2019-05-09 15:45:04
1924,14,crmegl,331,228,21,2019-05-09 16:05:05
1925,14,crmegl,331,228,21,2019-05-09 16:05:05
1926,13,lambe_turah,6648385,7,7040,2019-05-09 16:10:06
1927,13,lambe_turah,6648385,7,7040,2019-05-09 16:10:06
1928,4,selaras.travel,612,1983,52,2019-05-09 16:15:04
1929,4,selaras.travel,612,1983,52,2019-05-09 16:15:04
1930,5,emmaafifah,1682,260,7,2019-05-09 16:20:04
1931,5,emmaafifah,1682,260,7,2019-05-09 16:20:04
1932,3,milhamrk,1139,203,0,2019-05-09 16:30:04
1933,3,milhamrk,1139,203,0,2019-05-09 16:30:04
1934,8,garudarevolution,404065,911,7875,2019-05-09 16:35:04
1935,8,garudarevolution,404065,911,7875,2019-05-09 16:35:04
1936,9,naufalfathinn,3359,1463,171,2019-05-09 16:45:03
1937,9,naufalfathinn,3359,1463,171,2019-05-09 16:45:03
1938,7,jokowi,20039357,0,1322,2019-05-09 17:01:08
1939,7,jokowi,20039357,0,1322,2019-05-09 17:01:08
1940,10,jkt48,291317,89,700,2019-05-09 17:20:04
1941,10,jkt48,291317,89,700,2019-05-09 17:20:04
1942,1,awkarin,4407526,447,5239,2019-05-09 17:30:04
1943,1,awkarin,4407526,447,5239,2019-05-09 17:30:04
1944,2,raditya_dika,12698171,335,4074,2019-05-09 17:35:03
1945,2,raditya_dika,12698171,335,4074,2019-05-09 17:35:03
1946,6,emmaafifah99,268,694,2,2019-05-09 17:40:04
1947,6,emmaafifah99,268,694,2,2019-05-09 17:40:04
1948,11,undpindonesia,21779,75,1010,2019-05-09 17:45:12
1949,11,undpindonesia,21779,75,1010,2019-05-09 17:45:12
1950,14,crmegl,331,228,21,2019-05-09 18:10:06
1951,14,crmegl,331,228,21,2019-05-09 18:10:06
1952,13,lambe_turah,6648512,7,7043,2019-05-09 18:15:12
1953,4,selaras.travel,613,2041,52,2019-05-09 18:15:13
1954,5,emmaafifah,1682,260,7,2019-05-09 18:20:05
1955,5,emmaafifah,1682,260,7,2019-05-09 18:20:05
1956,3,milhamrk,1139,203,0,2019-05-09 18:30:13
1957,3,milhamrk,1139,203,0,2019-05-09 18:30:13
1958,8,garudarevolution,404066,910,7875,2019-05-09 18:35:08
1959,8,garudarevolution,404066,910,7875,2019-05-09 18:35:08
1960,9,naufalfathinn,3359,1463,171,2019-05-09 18:45:05
1961,9,naufalfathinn,3359,1463,171,2019-05-09 18:45:05
1962,7,jokowi,20041331,0,1322,2019-05-09 19:05:03
1963,7,jokowi,20041331,0,1322,2019-05-09 19:05:03
1964,10,jkt48,291336,89,700,2019-05-09 19:25:03
1965,10,jkt48,291336,89,700,2019-05-09 19:25:03
1966,1,awkarin,4407668,447,5239,2019-05-09 19:30:04
1967,1,awkarin,4407668,447,5239,2019-05-09 19:30:04
1968,2,raditya_dika,12699415,335,4074,2019-05-09 19:35:04
1969,2,raditya_dika,12699415,335,4074,2019-05-09 19:35:04
1970,6,emmaafifah99,268,694,2,2019-05-09 19:40:06
1971,6,emmaafifah99,268,694,2,2019-05-09 19:40:06
1972,11,undpindonesia,21780,75,1010,2019-05-09 19:50:04
1973,11,undpindonesia,21780,75,1010,2019-05-09 19:50:04
1974,14,crmegl,332,228,21,2019-05-09 20:15:07
1975,13,lambe_turah,6648671,7,7043,2019-05-09 20:20:03
1976,13,lambe_turah,6648671,7,7043,2019-05-09 20:20:03
1977,4,selaras.travel,611,2042,52,2019-05-09 20:25:06
1978,5,emmaafifah,1682,260,7,2019-05-09 20:25:13
1979,3,milhamrk,1139,203,0,2019-05-09 20:35:06
1980,3,milhamrk,1139,203,0,2019-05-09 20:35:06
1981,8,garudarevolution,404076,910,7875,2019-05-09 20:40:04
1982,8,garudarevolution,404076,910,7875,2019-05-09 20:40:04
1983,9,naufalfathinn,3359,1463,171,2019-05-09 20:50:03
1984,9,naufalfathinn,3359,1463,171,2019-05-09 20:50:03
1985,7,jokowi,20043054,0,1322,2019-05-09 21:05:03
1986,7,jokowi,20043054,0,1322,2019-05-09 21:05:03
1987,10,jkt48,291340,89,700,2019-05-09 21:30:04
1988,10,jkt48,291340,89,700,2019-05-09 21:30:04
1989,1,awkarin,4407755,447,5239,2019-05-09 21:35:04
1990,1,awkarin,4407755,447,5239,2019-05-09 21:35:04
1991,2,raditya_dika,12700582,335,4074,2019-05-09 21:40:04
1992,2,raditya_dika,12700582,335,4074,2019-05-09 21:40:04
1993,6,emmaafifah99,268,694,2,2019-05-09 21:45:03
1994,6,emmaafifah99,268,694,2,2019-05-09 21:45:03
1995,11,undpindonesia,21782,75,1010,2019-05-09 21:55:03
1996,11,undpindonesia,21782,75,1010,2019-05-09 21:55:03
1997,14,crmegl,332,228,21,2019-05-09 22:20:04
1998,14,crmegl,332,228,21,2019-05-09 22:20:04
1999,13,lambe_turah,6648942,7,7043,2019-05-09 22:25:04
2000,13,lambe_turah,6648942,7,7043,2019-05-09 22:25:04
2001,4,selaras.travel,611,2045,52,2019-05-09 22:30:04
2002,4,selaras.travel,611,2045,52,2019-05-09 22:30:04
2003,5,emmaafifah,1682,260,7,2019-05-09 22:35:02
2004,5,emmaafifah,1682,260,7,2019-05-09 22:35:02
2005,3,milhamrk,1139,203,0,2019-05-09 22:40:04
2006,3,milhamrk,1139,203,0,2019-05-09 22:40:04
2007,8,garudarevolution,404071,910,7875,2019-05-09 22:45:07
2008,8,garudarevolution,404071,910,7875,2019-05-09 22:45:07
2009,9,naufalfathinn,3359,1464,171,2019-05-09 22:50:06
2010,9,naufalfathinn,3359,1464,171,2019-05-09 22:50:06
2011,7,jokowi,20045622,0,1323,2019-05-09 23:10:03
2012,7,jokowi,20045622,0,1323,2019-05-09 23:10:03
2013,10,jkt48,291370,89,700,2019-05-09 23:35:03
2014,10,jkt48,291370,89,700,2019-05-09 23:35:03
2015,1,awkarin,4407873,447,5239,2019-05-09 23:40:03
2016,1,awkarin,4407873,447,5239,2019-05-09 23:40:03
2017,2,raditya_dika,12702061,335,4074,2019-05-09 23:45:03
2018,2,raditya_dika,12702061,335,4074,2019-05-09 23:45:03
2019,6,emmaafifah99,268,694,2,2019-05-09 23:50:03
2020,6,emmaafifah99,268,694,2,2019-05-09 23:50:03
2021,11,undpindonesia,21797,75,1010,2019-05-10 12:35:06
2022,14,crmegl,335,229,21,2019-05-10 12:45:03
2023,13,lambe_turah,6650882,7,7050,2019-05-10 12:55:02
2024,4,selaras.travel,616,2057,53,2019-05-10 10:55:04
2025,5,emmaafifah,1683,260,7,2019-05-10 11:00:04
2026,3,milhamrk,1139,203,0,2019-05-10 11:05:05
2027,3,milhamrk,1139,203,0,2019-05-10 00:45:04
2028,8,garudarevolution,404150,910,7880,2019-05-10 12:15:20
2029,9,naufalfathinn,3359,1464,171,2019-05-10 11:10:04
2030,9,naufalfathinn,3358,1464,171,2019-05-10 00:55:03
2031,7,jokowi,20064144,0,1325,2019-05-10 11:20:04
2032,10,jkt48,291478,89,702,2019-05-10 11:55:02
2033,10,jkt48,291389,89,700,2019-05-10 01:40:03
2034,1,awkarin,4408959,447,5239,2019-05-10 12:10:18
2035,1,awkarin,4408086,447,5239,2019-05-10 01:45:03
2036,2,raditya_dika,12711634,335,4075,2019-05-10 12:20:14
2037,6,emmaafifah99,269,696,2,2019-05-10 12:25:03
2038,15,spindyzel,478,673,15,2019-05-10 12:05:33
2039,16,barcelona,15804,4,71,2019-05-10 12:30:04
2040,17,ilhamkaryanto,828,110,4,2019-05-10 12:00:23
2041,18,pewdiepie,17003087,119,739,2019-05-10 12:10:16
2042,4,selaras.travel,616,2063,53,2019-05-10 13:00:04
2043,4,selaras.travel,616,2063,53,2019-05-10 13:00:04
